Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-25 11:19:28,2018-10-25 11:19:28,0.154s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:28,2018-10-25 11:19:30,2.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:30,2018-10-25 11:19:31,0.086s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:31,2018-10-25 11:19:33,2.005s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:33,2018-10-25 11:19:33,0.106s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:33,2018-10-25 11:19:35,2.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:35,2018-10-25 11:19:35,0.118s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:35,2018-10-25 11:19:37,2.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:37,2018-10-25 11:19:37,0.065s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:37,2018-10-25 11:19:39,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:39,2018-10-25 11:19:39,0.047s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:39,2018-10-25 11:19:41,2.006s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:41,2018-10-25 11:19:41,0.106s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:41,2018-10-25 11:19:43,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:43,2018-10-25 11:19:43,0.080s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:43,2018-10-25 11:19:45,2.006s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-25 11:19:45,2018-10-25 11:19:45,0.109s,PASSED
,,,,,,
Test Cases/Prompts/Prompts - Import,Chrome 69.0.3497.100,,2018-10-25 11:19:45,2018-10-25 11:20:07,21.448s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-25 11:19:45,2018-10-25 11:19:46,0.822s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-25 11:19:46,2018-10-25 11:19:47,1.241s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-25 11:19:47,2018-10-25 11:19:48,0.161s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-25 11:19:48,2018-10-25 11:19:48,0.082s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-25 11:19:48,2018-10-25 11:19:49,0.942s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-25 11:19:49,2018-10-25 11:19:49,0.604s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:49,2018-10-25 11:19:50,1.004s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-10-25 11:19:50,2018-10-25 11:19:51,0.832s,PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-10-25 11:19:51,2018-10-25 11:19:51,0.001s,NOT_RUN
setText,Chrome 69.0.3497.100,,2018-10-25 11:19:51,2018-10-25 11:19:51,0.077s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:51,2018-10-25 11:19:56,5.084s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:19:56,2018-10-25 11:19:57,1.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:19:57,2018-10-25 11:20:07,9.459s,PASSED
,,,,,,
Test Cases/Prompts/Prompts - Delete,Chrome 69.0.3497.100,,2018-10-25 11:20:07,2018-10-25 11:20:18,10.880s,PASSED
openBrowser,Chrome 69.0.3497.100,Open browser.,2018-10-25 11:20:07,2018-10-25 11:20:08,0.771s,PASSED
navigateToUrl,Chrome 69.0.3497.100,Navigate to ePulse login page.,2018-10-25 11:20:08,2018-10-25 11:20:09,1.446s,PASSED
setText,Chrome 69.0.3497.100,Enter user name,2018-10-25 11:20:09,2018-10-25 11:20:09,0.162s,PASSED
setEncryptedText,Chrome 69.0.3497.100,Enter Password,2018-10-25 11:20:09,2018-10-25 11:20:09,0.087s,PASSED
click,Chrome 69.0.3497.100,Login,2018-10-25 11:20:09,2018-10-25 11:20:10,0.893s,PASSED
click,Chrome 69.0.3497.100,Click on County link,2018-10-25 11:20:10,2018-10-25 11:20:11,0.596s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:20:11,2018-10-25 11:20:12,1.003s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,"Browser switches to window of selected account
",2018-10-25 11:20:12,2018-10-25 11:20:12,0.358s,PASSED
click,Chrome 69.0.3497.100,Expand Account Settings to see sub-menu,2018-10-25 11:20:12,2018-10-25 11:20:12,0.211s,PASSED
click,Chrome 69.0.3497.100,Clicks [Prompts] from Account Settings menu,2018-10-25 11:20:12,2018-10-25 11:20:13,1.026s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:20:13,2018-10-25 11:20:14,1.005s,PASSED
click,Chrome 69.0.3497.100,,2018-10-25 11:20:14,2018-10-25 11:20:14,0.119s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-25 11:20:14,2018-10-25 11:20:17,3.007s,PASSED
acceptAlert,Chrome 69.0.3497.100,,2018-10-25 11:20:17,2018-10-25 11:20:17,0.019s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-25 11:20:17,2018-10-25 11:20:18,0.084s,PASSED
