Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 70.0.3538.102,,2018-11-14 11:31:16,2018-11-14 11:31:17,0.106s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:17,2018-11-14 11:31:17,0.110s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:17,2018-11-14 11:31:17,0.348s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:17,2018-11-14 11:31:17,0.151s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:17,2018-11-14 11:31:17,0.084s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Import,Chrome 70.0.3538.102,,2018-11-14 11:31:17,2018-11-14 11:31:32,14.319s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:31:17,2018-11-14 11:31:19,1.356s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:31:19,2018-11-14 11:31:20,1.567s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:31:20,2018-11-14 11:31:21,0.178s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:31:21,2018-11-14 11:31:21,0.088s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:31:21,2018-11-14 11:31:22,1.156s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:22,2018-11-14 11:31:23,1.006s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:31:23,2018-11-14 11:31:24,1.079s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:24,2018-11-14 11:31:25,0.941s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-14 11:31:25,2018-11-14 11:31:25,0.065s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:25,2018-11-14 11:31:25,0.081s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:25,2018-11-14 11:31:26,1.002s,PASSED
click,Chrome 70.0.3538.102,,2018-11-14 11:31:26,2018-11-14 11:31:32,5.649s,PASSED
,,,,,,
Test Cases/Admin Console/Account Settings/ID Methods/ID Methods - Delete,Chrome 70.0.3538.102,,2018-11-14 11:31:32,2018-11-14 11:31:42,10.507s,PASSED
openBrowser,Chrome 70.0.3538.102,Open browser.,2018-11-14 11:31:32,2018-11-14 11:31:33,1.173s,PASSED
navigateToUrl,Chrome 70.0.3538.102,Navigate to ePulse login page.,2018-11-14 11:31:33,2018-11-14 11:31:34,1.555s,PASSED
setText,Chrome 70.0.3538.102,Enter user name,2018-11-14 11:31:34,2018-11-14 11:31:35,0.167s,PASSED
setEncryptedText,Chrome 70.0.3538.102,Enter Password,2018-11-14 11:31:35,2018-11-14 11:31:35,0.090s,PASSED
click,Chrome 70.0.3538.102,Login,2018-11-14 11:31:35,2018-11-14 11:31:36,1.154s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:36,2018-11-14 11:31:37,1.007s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-14 11:31:37,2018-11-14 11:31:38,1.044s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-14 11:31:38,2018-11-14 11:31:39,1.004s,PASSED
